0,1,2,3,4
TT30B_HUMAN,150737,IFT88_HUMAN,8100,0.87
CASP7_HUMAN,840,XIAP_HUMAN,331,0.9
NRG2_HUMAN,9542,ERBB3_HUMAN,2065,0.87
HIP1_HUMAN,3092,HD_HUMAN,3064,0.9
NCOA6_HUMAN,23054,NR1H2_HUMAN,7376,0.88
TRI25_HUMAN,7706,UB2D2_HUMAN,7322,0.86
RL10_HUMAN,6134,RS23_HUMAN,6228,0.89
BTK_HUMAN,695,GTF2I_HUMAN,2969,0.9
HDAC1_HUMAN,3065,TOP2A_HUMAN,7153,0.89
IBP3_HUMAN,3486,FINC_HUMAN,2335,0.89
CRKL_HUMAN,1399,BCR_HUMAN,613,0.89
FBW1B_HUMAN,23291,CTNB1_HUMAN,1499,0.89
KAZRN_HUMAN,23254,PEPL_HUMAN,5493,0.89
RCOR1_HUMAN,23186,REST_HUMAN,5978,0.97
CRKL_HUMAN,1399,KIT_HUMAN,3815,0.88
HDAC1_HUMAN,3065,PML_HUMAN,5371,0.9
CAZA2_HUMAN,830,DCTN2_HUMAN,10540,0.87
NID2_HUMAN,22795,PGBM_HUMAN,3339,0.93
SAFB1_HUMAN,6294,ROA1_HUMAN,3178,0.89
ING4_HUMAN,51147,JADE2_HUMAN,23338,0.89
UBE2N_HUMAN,7334,UBA1_HUMAN,7317,0.91
FBXL3_HUMAN,26224,SKP1_HUMAN,6500,0.9
UBP7_HUMAN,7874,UBP7_HUMAN,7874,0.93
EGFR_HUMAN,1956,HCK_HUMAN,3055,0.87
1433Z_HUMAN,7534,RGPS2_HUMAN,55103,0.89
MED9_HUMAN,55090,CDK19_HUMAN,23097,0.88
SMG1_HUMAN,23049,SMG8_HUMAN,55181,0.89
SRC8_HUMAN,2017,HDAC6_HUMAN,10013,0.86
PTHB1_HUMAN,27241,BBS2_HUMAN,583,0.89
SRC_HUMAN,6714,PECA1_HUMAN,5175,0.89
MK03_HUMAN,5595,KS6A2_HUMAN,6196,0.95
KDM4A_HUMAN,9682,H31_HUMAN,8358,0.9
EF1G_HUMAN,1937,SYHC_HUMAN,3035,0.88
HJURP_HUMAN,55355,H4_HUMAN,554313,0.88
STX2_HUMAN,2054,STXB2_HUMAN,6813,0.87
IL2RG_HUMAN,3561,IL4_HUMAN,3565,0.95
FOS_HUMAN,2353,RFWD2_HUMAN,64326,0.87
IF4A3_HUMAN,9775,SRSF7_HUMAN,6432,0.86
PRP4_HUMAN,9128,PRP8_HUMAN,10594,0.96
PACS1_HUMAN,55690,FURIN_HUMAN,5045,0.88
BRAF_HUMAN,673,BRAF_HUMAN,673,0.9
TRAF3_HUMAN,7187,TNR27_HUMAN,60401,0.88
VEGFA_HUMAN,7422,VEGFA_HUMAN,7422,0.97
PR40A_HUMAN,55660,SF01_HUMAN,7536,0.89
PML_HUMAN,5371,KLH20_HUMAN,27252,0.9
SCN5A_HUMAN,6331,CALM_HUMAN,805,0.89
CD44_HUMAN,960,ERBB2_HUMAN,2064,0.89
COM1_HUMAN,5932,COM1_HUMAN,5932,0.89
SK2L2_HUMAN,23517,EXOS5_HUMAN,56915,0.89
UBP14_HUMAN,9097,PSD13_HUMAN,5719,0.94
CASP1_HUMAN,834,NOD2_HUMAN,64127,0.88
H31_HUMAN,8354,HAT1_HUMAN,8520,0.88
CUL3_HUMAN,8452,KCD17_HUMAN,79734,0.86
NICA_HUMAN,23385,PSN2_HUMAN,5664,0.88
REN3A_HUMAN,65110,RENT1_HUMAN,5976,0.89
RNF11_HUMAN,26994,SMUF2_HUMAN,64750,0.89
1433Z_HUMAN,7534,KPCZ_HUMAN,5590,0.89
ESR1_HUMAN,2099,HSP74_HUMAN,3308,0.89
CAC1C_HUMAN,775,CALM_HUMAN,805,0.96
SURF6_HUMAN,6838,CSK21_HUMAN,1457,0.94
TANK_HUMAN,10010,PLK1_HUMAN,5347,0.86
EP300_HUMAN,2033,PCNA_HUMAN,5111,0.9
MARK3_HUMAN,4140,MPIP3_HUMAN,995,0.87
CAC1C_HUMAN,775,CALM_HUMAN,808,0.96
H33_HUMAN,3021,H4_HUMAN,8364,0.96
TAF1_HUMAN,6872,MDM2_HUMAN,4193,0.89
CTNB1_HUMAN,1499,CTNA1_HUMAN,1495,0.97
HD_HUMAN,3064,GRB2_HUMAN,2885,0.88
A2AP_HUMAN,5345,PLMN_HUMAN,5340,0.89
PSD10_HUMAN,5716,RB_HUMAN,5925,0.87
HTF4_HUMAN,6938,ID2_HUMAN,3398,0.87
P85A_HUMAN,5295,CAF1A_HUMAN,10036,0.86
DAXX_HUMAN,1616,H4_HUMAN,8359,0.9
OCLN_HUMAN,4950,ZO1_HUMAN,7082,0.96
VAV_HUMAN,7409,EGFR_HUMAN,1956,0.9
TFE2_HUMAN,6929,MTG16_HUMAN,863,0.95
EXOS3_HUMAN,51010,RRP44_HUMAN,22894,0.95
TNF10_HUMAN,8743,FADD_HUMAN,8772,0.88
FER_HUMAN,2241,SRC8_HUMAN,2017,0.89
"PA1_HUMAN,PAGR1_HUMAN",79447,WDR5_HUMAN,11091,0.88
VAMP3_HUMAN,9341,STX4_HUMAN,6810,0.9
YAP1_HUMAN,10413,1433B_HUMAN,7529,0.87
IKZF4_HUMAN,64375,IKZF3_HUMAN,22806,0.89
CDN2C_HUMAN,1031,CDK4_HUMAN,1019,0.9
PHOCN_HUMAN,25843,CTTB2_HUMAN,83992,0.86
SP1_HUMAN,6667,TF65_HUMAN,5970,0.9
FAK1_HUMAN,5747,BMX_HUMAN,660,0.88
NCKP1_HUMAN,10787,RAC1_HUMAN,5879,0.9
ARRB2_HUMAN,409,AP2B1_HUMAN,163,0.9
CBP_HUMAN,1387,BRCA1_HUMAN,672,0.89
CIA30_HUMAN,51103,NDUS5_HUMAN,4725,0.86
PP6R1_HUMAN,22870,IKBE_HUMAN,4794,0.86
PHC1_HUMAN,1911,RING1_HUMAN,6015,0.88
RET_HUMAN,5979,GRB2_HUMAN,2885,0.89
CDK19_HUMAN,23097,MED24_HUMAN,9862,0.86
MYC_HUMAN,4609,PP2AA_HUMAN,5515,0.88
H31_HUMAN,8351,IPO4_HUMAN,79711,0.88
CRKL_HUMAN,1399,RPGF1_HUMAN,2889,0.9
S11IP_HUMAN,114790,STK11_HUMAN,6794,0.86
DP13A_HUMAN,26060,MTA2_HUMAN,9219,0.86
CUL3_HUMAN,8452,CCNE1_HUMAN,898,0.88
PLCD1_HUMAN,5333,TGM2_HUMAN,7052,0.87
CENPR_HUMAN,23421,THA_HUMAN,7067,0.87
CTNB1_HUMAN,1499,EMD_HUMAN,2010,0.88
PRKN2_HUMAN,5071,CUL1_HUMAN,8454,0.88
IGBP1_HUMAN,3476,TCPA_HUMAN,6950,0.88
RXRA_HUMAN,6256,GA45A_HUMAN,1647,0.88
LIRB2_HUMAN,10288,HLAG_HUMAN,3135,0.9
TES_HUMAN,26136,ENAH_HUMAN,55740,0.9
TAB2_HUMAN,23118,IRAK1_HUMAN,3654,0.89
PEA15_HUMAN,8682,FADD_HUMAN,8772,0.89
PARP3_HUMAN,10039,H32_HUMAN,126961,0.88
TLR2_HUMAN,7097,EGFR_HUMAN,1956,0.89
SNW1_HUMAN,22938,NCOR2_HUMAN,9612,0.89
CFTR_HUMAN,1080,CALX_HUMAN,821,0.88
UBP14_HUMAN,9097,PSDE_HUMAN,10213,0.94
LIF_HUMAN,3976,LIFR_HUMAN,3977,0.96
NHEJ1_HUMAN,79840,DNLI4_HUMAN,3981,0.9
GRB2_HUMAN,2885,K2C8_HUMAN,3856,0.87
AT5F1_HUMAN,515,ATPG_HUMAN,509,0.89
LIPA1_HUMAN,8500,PTPRF_HUMAN,5792,0.9
ERR1_HUMAN,2101,PRGC1_HUMAN,10891,0.9
IRS1_HUMAN,3667,GRB2_HUMAN,2885,0.96
MK03_HUMAN,5595,MP2K1_HUMAN,5604,0.97
CUL3_HUMAN,8452,KCTD2_HUMAN,23510,0.89
IF4A3_HUMAN,9775,MGN_HUMAN,4116,0.9
APBA1_HUMAN,320,PSN1_HUMAN,5663,0.95
PRPS1_HUMAN,5631,PRPS2_HUMAN,5634,0.94
PTN13_HUMAN,5783,APC_HUMAN,324,0.86
ARL3_HUMAN,403,U119A_HUMAN,9094,0.96
LCAP_HUMAN,4012,TNKS2_HUMAN,80351,0.9
SHC1_HUMAN,6464,EGFR_HUMAN,1956,0.97
DI3L1_HUMAN,115752,EXOSX_HUMAN,5394,0.86
TAF1_HUMAN,6872,H4_HUMAN,8361,0.86
SMAD1_HUMAN,4086,CHIP_HUMAN,10273,0.89
STAT1_HUMAN,6772,IRF9_HUMAN,10379,0.9
CHD1_HUMAN,1105,NCOR1_HUMAN,9611,0.87
OPRD_HUMAN,4985,GASP1_HUMAN,9737,0.89
1433G_HUMAN,7532,NOLC1_HUMAN,9221,0.86
U119B_HUMAN,84747,NPHP3_HUMAN,27031,0.86
UIMC1_HUMAN,51720,NR6A1_HUMAN,2649,0.87
JUN_HUMAN,3725,RUNX1_HUMAN,861,0.88
EGFR_HUMAN,1956,CTNB1_HUMAN,1499,0.9
S100B_HUMAN,6285,S100P_HUMAN,6286,0.86
H31_HUMAN,8354,H4_HUMAN,8361,0.99
PTN11_HUMAN,5781,STA5A_HUMAN,6776,0.9
ATF2_HUMAN,1386,ATF2_HUMAN,1386,0.89
STAT1_HUMAN,6772,INGR1_HUMAN,3459,0.9
FKBP5_HUMAN,2289,IKKA_HUMAN,1147,0.86
ACTN4_HUMAN,81,AA2AR_HUMAN,135,0.86
F13B_HUMAN,2165,F13A_HUMAN,2162,0.87
WDR48_HUMAN,57599,UBR5_HUMAN,51366,0.86
H31_HUMAN,8353,H4_HUMAN,8365,0.99
GBG12_HUMAN,55970,GBB4_HUMAN,59345,0.86
FOXP1_HUMAN,27086,FOXP1_HUMAN,27086,0.96
IGF1R_HUMAN,3480,IRS1_HUMAN,3667,0.88
NU153_HUMAN,9972,NXF1_HUMAN,10482,0.86
FYN_HUMAN,2534,NMDE2_HUMAN,2904,0.94
SYTL5_HUMAN,94122,RB27A_HUMAN,5873,0.95
CYB5_HUMAN,1528,CYC_HUMAN,54205,0.86
GRB10_HUMAN,2887,IRS1_HUMAN,3667,0.87
TP4A2_HUMAN,8073,CNNM3_HUMAN,26505,0.88
IL2RG_HUMAN,3561,IL7_HUMAN,3574,0.86
PKN1_HUMAN,5585,ACTN1_HUMAN,87,0.88
ILK_HUMAN,3611,TCPA_HUMAN,6950,0.87
EHD1_HUMAN,10938,ANFY1_HUMAN,51479,0.89
BAD_HUMAN,572,B2LA1_HUMAN,597,0.9
IF4A1_HUMAN,1973,IF4E_HUMAN,1977,0.96
SMAD1_HUMAN,4086,SMUF1_HUMAN,57154,0.96
ANM8_HUMAN,56341,ANM1_HUMAN,3276,0.94
UBC9_HUMAN,7329,DNM3B_HUMAN,1789,0.88
BAG3_HUMAN,9531,PLCG1_HUMAN,5335,0.88
H31_HUMAN,8351,H2A1B_HUMAN,3012,0.9
ICLN_HUMAN,1207,SMD2_HUMAN,6633,0.9
2ABD_HUMAN,55844,PPME1_HUMAN,51400,0.92
DI3L1_HUMAN,115752,EXOS8_HUMAN,11340,0.89
H31_HUMAN,8353,RBBP4_HUMAN,5928,0.88
CRGC_HUMAN,1420,CRYAA_HUMAN,1409,0.89
TRAF6_HUMAN,7189,RANB9_HUMAN,10048,0.87
CH10_HUMAN,3336,CH60_HUMAN,3329,0.99
HSF1_HUMAN,3297,"HSP71_HUMAN,HS71B_HUMAN",3304,0.89
EPOR_HUMAN,2057,GRB2_HUMAN,2885,0.89
YAP1_HUMAN,10413,1433E_HUMAN,7531,0.88
NCK1_HUMAN,4690,TNFL6_HUMAN,356,0.9
AKT1_HUMAN,207,BRCA1_HUMAN,672,0.9
TERF1_HUMAN,7013,FBX4_HUMAN,26272,0.9
WDR59_HUMAN,79726,SESN2_HUMAN,83667,0.88
H4_HUMAN,8294,MCM2_HUMAN,4171,0.89
GRAP2_HUMAN,9402,LAT_HUMAN,27040,0.89
EP400_HUMAN,57634,TRRAP_HUMAN,8295,0.89
ZN363_HUMAN,25898,ANDR_HUMAN,367,0.9
SMRC2_HUMAN,6601,SMRD3_HUMAN,6604,0.89
MYOME_HUMAN,9659,MARE1_HUMAN,22919,0.87
DCTN1_HUMAN,1639,MARE1_HUMAN,22919,0.96
JDP2_HUMAN,122953,ATF2_HUMAN,1386,0.96
CDK5_HUMAN,1020,TCPB_HUMAN,10576,0.86
EGFR_HUMAN,1956,MPIP3_HUMAN,995,0.88
TIF1A_HUMAN,8805,H4_HUMAN,121504,0.86
RS27A_HUMAN,6233,MDM2_HUMAN,4193,0.86
H4_HUMAN,8367,MCM2_HUMAN,4171,0.89
PELI3_HUMAN,246330,M3K7_HUMAN,6885,0.88
PRS4_HUMAN,5700,ADRM1_HUMAN,11047,0.86
TF65_HUMAN,5970,"IMA3_HUMAN,IMA4_HUMAN",3839,0.86
MAVS_HUMAN,57506,DDX58_HUMAN,23586,0.89
BRD4_HUMAN,23476,H4_HUMAN,8362,0.97
SAP30_HUMAN,8819,SIN3B_HUMAN,23309,0.9
CSN5_HUMAN,10987,LRC14_HUMAN,9684,0.86
H4_HUMAN,8361,SETD8_HUMAN,387893,0.9
ROA0_HUMAN,10949,HNRH2_HUMAN,3188,0.86
ERRFI_HUMAN,54206,EGFR_HUMAN,1956,0.9
CDC73_HUMAN,79577,RPB1_HUMAN,5430,0.87
IKKE_HUMAN,9641,CALM_HUMAN,801,0.86
RBBP4_HUMAN,5928,RB_HUMAN,5925,0.9
CSN6_HUMAN,10980,DDB2_HUMAN,1643,0.87
MED10_HUMAN,84246,MED1_HUMAN,5469,0.9
FGFR2_HUMAN,2263,GRB2_HUMAN,2885,0.89
SIN3A_HUMAN,25942,MAD1_HUMAN,4084,0.9
RB_HUMAN,5925,TBP_HUMAN,6908,0.86
APC4_HUMAN,29945,CDC23_HUMAN,8697,0.89
PARVA_HUMAN,55742,LIMS1_HUMAN,3987,0.92
EPN1_HUMAN,29924,REPS2_HUMAN,9185,0.9
GBLP_HUMAN,10399,TYK2_HUMAN,7297,0.88
CYH2_HUMAN,9266,ARRB1_HUMAN,408,0.88
IRS2_HUMAN,8660,P85A_HUMAN,5295,0.9
GRB2_HUMAN,2885,M3K1_HUMAN,4214,0.88
MIS12_HUMAN,79003,CBX3_HUMAN,11335,0.87
GEMI2_HUMAN,8487,SMN_HUMAN,6607,0.97
RPAB1_HUMAN,5434,SPT5H_HUMAN,6829,0.88
RFA3_HUMAN,6119,RFA1_HUMAN,6117,0.9
UBP7_HUMAN,7874,FBX38_HUMAN,81545,0.86
CALM_HUMAN,808,NOS2_HUMAN,4843,0.87
NFKB1_HUMAN,4790,GCR_HUMAN,2908,0.89
ANS1A_HUMAN,23294,EGFR_HUMAN,1956,0.9
HDAC1_HUMAN,3065,PHB_HUMAN,5245,0.89
KAT5_HUMAN,10524,PA24A_HUMAN,5321,0.86
PCSK9_HUMAN,255738,LDLR_HUMAN,3949,0.9
CASP8_HUMAN,841,TNAP3_HUMAN,7128,0.88
CCNH_HUMAN,902,TF2H1_HUMAN,2965,0.89
PVRL3_HUMAN,25945,PVRL1_HUMAN,5818,0.96
HEY2_HUMAN,23493,NCOR1_HUMAN,9611,0.88
TRBM_HUMAN,7056,THRB_HUMAN,2147,0.9
PRS6A_HUMAN,5702,PRS4_HUMAN,5700,0.89
JUN_HUMAN,3725,ATF7_HUMAN,11016,0.89
SPC25_HUMAN,57405,NDC80_HUMAN,10403,0.97
DMAP1_HUMAN,55929,TS101_HUMAN,7251,0.86
CCR1_HUMAN,1230,CCL5_HUMAN,6352,0.87
ATN1_HUMAN,1822,WDR5_HUMAN,11091,0.87
PCGF3_HUMAN,10336,BCORL_HUMAN,63035,0.88
ANM1_HUMAN,3276,H4_HUMAN,554313,0.92
DCNL2_HUMAN,55208,CUL4B_HUMAN,8450,0.86
WDR24_HUMAN,84219,SZT2_HUMAN,23334,0.88
PLGF_HUMAN,5228,PLGF_HUMAN,5228,0.86
1433F_HUMAN,7533,ARAF_HUMAN,369,0.89
COMD1_HUMAN,150684,IKBA_HUMAN,4792,0.89
BRD4_HUMAN,23476,H4_HUMAN,8363,0.97
IKZF3_HUMAN,22806,B2CL1_HUMAN,598,0.87
FBXW7_HUMAN,55294,JUN_HUMAN,3725,0.94
H31_HUMAN,8354,SSRP1_HUMAN,6749,0.86
CBX1_HUMAN,10951,ADNP_HUMAN,23394,0.87
SF3B2_HUMAN,10992,PRP8_HUMAN,10594,0.86
NCOA1_HUMAN,8648,STAT3_HUMAN,6774,0.89
TBL1R_HUMAN,79718,H4_HUMAN,8294,0.92
FADD_HUMAN,8772,CASP8_HUMAN,841,0.99
SPN1_HUMAN,10073,RAN_HUMAN,5901,0.88
POTE1_HUMAN,25913,CALD1_HUMAN,800,0.86
PP2AA_HUMAN,5515,HEMH_HUMAN,2235,0.92
PARP1_HUMAN,142,XRCC6_HUMAN,2547,0.89
DLG4_HUMAN,1742,CRIPT_HUMAN,9419,0.97
RING2_HUMAN,6045,UB2D3_HUMAN,7323,0.89
TF2H3_HUMAN,2967,TF2H4_HUMAN,2968,0.86
TP53B_HUMAN,7158,RFA1_HUMAN,6117,0.86
"K6PF_HUMAN,PFKAM_HUMAN",5213,"K6PF_HUMAN,PFKAM_HUMAN",5213,0.91
ORC4_HUMAN,5000,MCM3_HUMAN,4172,0.92
PSMD1_HUMAN,5707,PSMD3_HUMAN,5709,0.86
MED26_HUMAN,9441,MED17_HUMAN,9440,0.86
YAF2_HUMAN,10138,RING1_HUMAN,6015,0.87
MYC_HUMAN,4609,RUVB2_HUMAN,10856,0.87
ANDR_HUMAN,367,FOXO1_HUMAN,2308,0.9
EXOS2_HUMAN,23404,EXOS1_HUMAN,51013,0.88
FOXP4_HUMAN,116113,FOXP1_HUMAN,27086,0.88
ANFC_HUMAN,4880,ANPRC_HUMAN,4883,0.86
RPB4_HUMAN,5433,RPAB5_HUMAN,5441,0.93
BAKOR_HUMAN,22863,PI3R4_HUMAN,30849,0.89
NOS3_HUMAN,4846,NOS3_HUMAN,4846,0.89
PSMD2_HUMAN,5708,PRS7_HUMAN,5701,0.96
KPCZ_HUMAN,5590,RAF1_HUMAN,5894,0.88
VKOR1_HUMAN,79001,HDAC6_HUMAN,10013,0.86
1433B_HUMAN,7529,PAK4_HUMAN,10298,0.86
RPAP3_HUMAN,79657,RPAB1_HUMAN,5434,0.87
ENPL_HUMAN,7184,APOB_HUMAN,338,0.86
CDC5L_HUMAN,988,CDC5L_HUMAN,988,0.87
FANCA_HUMAN,2175,FANCG_HUMAN,2189,0.9
MK03_HUMAN,5595,KS6A3_HUMAN,6197,0.92
KCMA1_HUMAN,3778,KCMA1_HUMAN,3778,0.88
SEC13_HUMAN,6396,NU107_HUMAN,57122,0.94
IFIH1_HUMAN,64135,IFIH1_HUMAN,64135,0.9
MTA3_HUMAN,57504,RBBP4_HUMAN,5928,0.87
APBB1_HUMAN,322,A4_HUMAN,351,0.99
BARD1_HUMAN,580,UIMC1_HUMAN,51720,0.88
ANM1_HUMAN,3276,H4_HUMAN,8360,0.92
TDIF2_HUMAN,30836,ESR2_HUMAN,2100,0.87
ING1_HUMAN,3621,H32_HUMAN,653604,0.86
RFXK_HUMAN,8625,C2TA_HUMAN,4261,0.88
ASH2L_HUMAN,9070,ASH2L_HUMAN,9070,0.88
PPP5_HUMAN,5536,PPP5_HUMAN,5536,0.89
RPB1_HUMAN,5430,CTDP1_HUMAN,9150,0.9
EGFR_HUMAN,1956,NEMO_HUMAN,8517,0.88
HNRPQ_HUMAN,10492,SYT4_HUMAN,6860,0.86
IOD2_HUMAN,1734,UB2G1_HUMAN,7326,0.86
H33_HUMAN,3020,H4_HUMAN,8294,0.96
SENP2_HUMAN,59343,SUMO2_HUMAN,6613,0.89
1C04_HUMAN,3107,B2MG_HUMAN,567,0.88
3BP2_HUMAN,6452,CBL_HUMAN,867,0.87
EGFR_HUMAN,1956,CALM_HUMAN,805,0.9
CAV1_HUMAN,857,PGH2_HUMAN,5743,0.9
SUH_HUMAN,3516,MAML1_HUMAN,9794,0.9
RBP1_HUMAN,10928,REPS2_HUMAN,9185,0.95
HNF4A_HUMAN,3172,CBP_HUMAN,1387,0.9
PCNA_HUMAN,5111,PCNA_HUMAN,5111,1.0
KAT2B_HUMAN,8850,P53_HUMAN,7157,0.9
IL5RA_HUMAN,3568,IL5_HUMAN,3567,0.9
DDB1_HUMAN,100290337,KAT2A_HUMAN,2648,0.88
2ABD_HUMAN,55844,TCPB_HUMAN,10576,0.91
PO2F1_HUMAN,5451,PO2F1_HUMAN,5451,0.9
PSB5_HUMAN,5693,TRAF6_HUMAN,7189,0.88
UBP25_HUMAN,29761,TNKS2_HUMAN,80351,0.86
LMBL1_HUMAN,26013,H4_HUMAN,8367,0.89
HIF1A_HUMAN,3091,HIF1A_HUMAN,3091,0.89
TRA2B_HUMAN,6434,RBMX_HUMAN,27316,0.88
SH22A_HUMAN,9047,LCK_HUMAN,3932,0.95
PSD13_HUMAN,5719,PSMD4_HUMAN,5710,0.99
HSF1_HUMAN,3297,FKBP4_HUMAN,2288,0.87
PAAF1_HUMAN,80227,PRS4_HUMAN,5700,0.96
2ABD_HUMAN,55844,TCPG_HUMAN,7203,0.91
FUS_HUMAN,2521,FUS_HUMAN,2521,0.86
BBS7_HUMAN,55212,BBS2_HUMAN,583,0.89
GRIA3_HUMAN,2892,PICK1_HUMAN,9463,0.94
CI072_HUMAN,203228,SMCR8_HUMAN,140775,0.88
CDK19_HUMAN,23097,MED14_HUMAN,9282,0.86
"IMA2_HUMAN,IMA1_HUMAN",3838,RELB_HUMAN,5971,0.88
"EIF3C_HUMAN,EIFCL_HUMAN",8663,EIF3I_HUMAN,8668,0.93
THG1_HUMAN,54974,THG1_HUMAN,54974,0.95
PTTG1_HUMAN,9232,P53_HUMAN,7157,0.89
EGFR_HUMAN,1956,TBA4A_HUMAN,7277,0.88
SHCBP_HUMAN,79801,SHC1_HUMAN,6464,0.95
MED10_HUMAN,84246,MED20_HUMAN,9477,0.9
SPC24_HUMAN,147841,SPC25_HUMAN,57405,0.89
H32_HUMAN,333932,H4_HUMAN,8359,0.89
APC10_HUMAN,10393,CDC23_HUMAN,8697,0.96
CDK19_HUMAN,23097,MED21_HUMAN,9412,0.86
TPA_HUMAN,5327,LRP1_HUMAN,4035,0.86
USPL1_HUMAN,10208,ELL_HUMAN,8178,0.86
PDC6I_HUMAN,10015,SH3G2_HUMAN,6456,0.91
SMD1_HUMAN,6632,RSMB_HUMAN,6628,0.88
MD2L1_HUMAN,4085,MD2L2_HUMAN,10459,0.87
PIAS1_HUMAN,8554,P53_HUMAN,7157,0.9
ANKR1_HUMAN,27063,MYPN_HUMAN,84665,0.87
ABI1_HUMAN,10006,EPS8_HUMAN,2059,0.97
ILK_HUMAN,3611,TCPH_HUMAN,10574,0.87
TAL1_HUMAN,6886,RBTN2_HUMAN,4005,0.9
"MLL1_HUMAN,KMT2A_HUMAN",4297,PSIP1_HUMAN,11168,0.87
TIF1A_HUMAN,8805,H4_HUMAN,8364,0.86
ONCM_HUMAN,5008,LIFR_HUMAN,3977,0.89
IFIT2_HUMAN,3433,IFIT3_HUMAN,3437,0.87
ZN363_HUMAN,25898,HXA2_HUMAN,3199,0.86
TERF1_HUMAN,7013,CHIP_HUMAN,10273,0.86
PPAC_HUMAN,52,PPAC_HUMAN,52,0.88
TBL1R_HUMAN,79718,H4_HUMAN,8363,0.92
PRKN2_HUMAN,5071,PRKN2_HUMAN,5071,0.9
GIT1_HUMAN,28964,PAXI_HUMAN,5829,0.88
RAF1_HUMAN,5894,RRAS_HUMAN,6237,0.86
CBX5_HUMAN,23468,H31_HUMAN,8352,0.95
CCND3_HUMAN,896,CDK4_HUMAN,1019,0.99
PP1A_HUMAN,5499,LMTK1_HUMAN,9625,0.87
RUVB1_HUMAN,8607,YETS4_HUMAN,8089,0.96
KITH_HUMAN,7083,KITH_HUMAN,7083,0.86
MCM7_HUMAN,4176,MCMBP_HUMAN,79892,0.9
ATG10_HUMAN,83734,ATG7_HUMAN,10533,0.87
BRD2_HUMAN,6046,H4_HUMAN,8368,0.97
APC1_HUMAN,64682,CDC23_HUMAN,8697,0.88
MK03_HUMAN,5595,DHYS_HUMAN,1725,0.96
SMAD4_HUMAN,4089,JUNB_HUMAN,3726,0.88
UBE2K_HUMAN,3093,HD_HUMAN,3064,0.89
TF2AA_HUMAN,2957,TBP_HUMAN,6908,0.9
CSN6_HUMAN,10980,CUL2_HUMAN,8453,0.87
FBRL_HUMAN,2091,NOP58_HUMAN,51602,0.92
NXF1_HUMAN,10482,NUP98_HUMAN,4928,0.89
MED9_HUMAN,55090,MED9_HUMAN,55090,0.86
TIM23_HUMAN,10431,TIM50_HUMAN,92609,0.88
AP2M1_HUMAN,1173,ADA1B_HUMAN,147,0.87
K2C6A_HUMAN,3853,CC85B_HUMAN,11007,0.87
WDR5_HUMAN,11091,H31_HUMAN,8353,0.9
SYN2_HUMAN,6854,SYN1_HUMAN,6853,0.86
RASH_HUMAN,3265,P85A_HUMAN,5295,0.9
BAD_HUMAN,572,SYUA_HUMAN,6622,0.88
SQSTM_HUMAN,8878,RD23A_HUMAN,5886,0.88
NOLC1_HUMAN,9221,CSK2B_HUMAN,1460,0.86
ARRD3_HUMAN,57561,WWP2_HUMAN,11060,0.87
CBL_HUMAN,867,1433Z_HUMAN,7534,0.94
IKBA_HUMAN,4792,PTN13_HUMAN,5783,0.89
FANCA_HUMAN,2175,FANCC_HUMAN,2176,0.9
KCAB2_HUMAN,8514,KCNA2_HUMAN,3737,0.89
MK07_HUMAN,5598,MEF2A_HUMAN,4205,0.88
NGEF_HUMAN,25791,EPHA4_HUMAN,2043,0.86
AKT1_HUMAN,207,GRDN_HUMAN,55704,0.86
FKBP3_HUMAN,2287,MDM2_HUMAN,4193,0.86
SNP25_HUMAN,6616,SYT1_HUMAN,6857,0.98
"K6PF_HUMAN,PFKAM_HUMAN",5213,"K6PL_HUMAN,PFKAL_HUMAN",5211,0.95
PCGF3_HUMAN,10336,RING2_HUMAN,6045,0.96
1433F_HUMAN,7533,KIF1B_HUMAN,23095,0.86
ZBT17_HUMAN,7709,MYC_HUMAN,4609,0.9
CHP1_HUMAN,11261,SL9A1_HUMAN,6548,0.9
H31_HUMAN,8351,H4_HUMAN,8363,0.99
CHM2A_HUMAN,27243,STABP_HUMAN,10617,0.87
1433Z_HUMAN,7534,RAF1_HUMAN,5894,0.9
CBX5_HUMAN,23468,H4_HUMAN,121504,0.9
ACD_HUMAN,65057,POTE1_HUMAN,25913,0.9
EF1G_HUMAN,1937,SYCC_HUMAN,833,0.89
PSA5_HUMAN,5686,PSA7_HUMAN,5688,0.95
DAB2_HUMAN,1601,PIN1_HUMAN,5300,0.89
PDC10_HUMAN,11235,SIKE1_HUMAN,80143,0.86
TRPC4_HUMAN,7223,ITPR1_HUMAN,3708,0.86
HDAC1_HUMAN,3065,EHMT2_HUMAN,10919,0.87
IL7RA_HUMAN,3575,FYN_HUMAN,2534,0.9
PPIP1_HUMAN,9051,CD2_HUMAN,914,0.9
P53_HUMAN,7157,S10A4_HUMAN,6275,0.9
WBP11_HUMAN,51729,PQBP1_HUMAN,10084,0.9
WLS_HUMAN,79971,OPRM_HUMAN,4988,0.9
LSM5_HUMAN,23658,LSM3_HUMAN,27258,0.93
ANDR_HUMAN,367,SMCA4_HUMAN,6597,0.87
PLK1_HUMAN,5347,PIN1_HUMAN,5300,0.89
TCPA_HUMAN,6950,HSP7C_HUMAN,3312,0.87
BRAF_HUMAN,673,MP2K1_HUMAN,5604,0.9
BBS1_HUMAN,582,BBS5_HUMAN,129880,0.88
CC14B_HUMAN,8555,P53_HUMAN,7157,0.88
